Name,Categories,Address,City,State,Postcode,Phone,Fax,Latitude,Longitude,Employees,Established,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Sweet Dreams,Child Care Centres,,Sandy Bay,TAS,7006,0439 340 276,,-42.8946543,147.3262306,,,Active,72 997 211 950,Trading Name,50%,,
Limestone Coast Sleep School,Child Care Centres,,Mt Gambier,SA,5290,(08) 8778 1271,,-37.8284262,140.7807318,,,Active,79 638 861 193,Business Name,50%,,
Leopold,Child Care Centres,29 Kanimbla Ave,Leopold,VIC,3224,(03) 5250 1949,,-38.192785,144.466359,,,Active,79 898 165 462,Trading Name,50%,,
EatWell Australia,Child Care Centres,3 Capricorn Dr,Burdell,QLD,4818,(07) 4401 8022,,-19.252684,146.710057,,,Active,75 090 945 725,Trading Name,50%,,
Dot to Dot Early Intervention,Child Care Centres,44 Mt Pleasant Rd,Belmont,VIC,3216,0410 985 820,,-38.170529,144.344112,,,Active,30 522 616 884,Business Name,50%,,
Bliss Baby Bliss,Child Care Centres,,Perth,WA,6000,0404 003 930,,-31.95285358,115.8573142,,,Active,93 024 587 150,Business Name,50%,,
AzzA's Child Psychology Clinic,Child Care Centres,Illawong Shopping Village Shopping Centre Suite 1 273 Fowler Rd,Illawong,NSW,2234,(02) 9541 1177,,-33.997266,151.042392,,,Active,19 297 849 822,Trading Name,50%,,
Lauderdale Health Support Services,Child Care Centres,48 Cambridge Rd,Bellerive,TAS,7018,(03) 6282 1300,,-42.874614,147.367699,,,Active,13 278 641 612,Entity Name,75%,,
Family Time Australia,Child Care Centres,2A Portrush Rd,Payneham,SA,5070,(08) 7221 2322,,-34.896927,138.639614,,,Active,72 980 048 465,Business Name,75%,,
Fairy Lou Lou Belle,Child Care Centres,Cnr Robinson and Gympie Rds,Aspley,QLD,4034,1300 660 407,,-27.3643732,153.0177628,,,Active,39 104 854 499,Business Name,75%,,
Fairfield City Council,Child Care Centres,First Start,Fairfield,NSW,2165,(02) 9725 0114,,-33.8709273,150.9555848,,,Active,83 140 439 239,Entity Name,75%,,
Wombats Playschool Incorporated,Child Care Centres,28 Macadam St,Page,ACT,2614,(02) 6162 4017,,-35.23778,149.050604,,,Active,29 766 575 003,Entity Name,100%,,
Mumz n Bubz Help,Child Care Centres,,Caroline Springs,VIC,3023,0400 056 264,,-37.7457294,144.7347048,,,Active,50 214 108 613,Business Name,100%,,
CHILD SA,Child Care Centres,,Camden Park,SA,5038,0450 530 026,,-34.9686257,138.5399548,,,Active,21 276 659 237,Business Name,100%,,
Wynnum Family Health Service,Child Care Centres,130 Florence St,Wynnum Central,QLD,4178,(07) 3396 1823,,-27.445032,153.171764,,,,,,,,
Wickham Community Health,Child Care Centres,9 Mulga Way,Wickham,WA,6720,(08) 9187 1465,,-20.67436525,117.1440817,,,,,,,,
Wangaratta Maternal & Child Health Centres,Child Care Centres,69 Appin St,Wangaratta,VIC,3677,(03) 5723 2000,,-36.35365,146.29828,,,,,,,,
Wangaratta Maternal & Child Health Centres,Child Care Centres,29 Flanigan St,Wangaratta,VIC,3677,(03) 5723 2000,,-36.372266,146.316293,,,,,,,,
Usher Roslyn Early Childhood Consultancy,Child Care Centres,6/ 685 Brighton Rd,Seacliff,SA,5049,0419 031 888,,-35.03677,138.5241,,,,,,,,
Sunshine Coast Children's Development Centre,Child Care Centres,Suite 7 68 Jessica Blv,Minyama,QLD,4575,(07) 5444 2451,,-26.699389,153.123634,,,,,,,,
StGiles Society,Child Care Centres,11A Gant St,Lenah Valley,TAS,7008,(03) 6238 1888,,-42.863782,147.298269,,,,,,,,
Spread Your Wings Behaviour Intervention,Child Care Centres,,,,,0401 491 893,,,,,,,,,,,
Sleepy Tots Sleep Coaching,Child Care Centres,,,,,0450 474 434,,,,,,,,,,,
Riddells Creek Maternal & Child Health Centre,Child Care Centres,23 Mahoneys Rd,Riddells Creek,VIC,3431,(03) 5421 1484,,-37.462238,144.675672,,,,,,,,
"Parenting Counselling, Consulting & Coaching Services",Child Care Centres,38 Gawler Pl,Adelaide,SA,5000,(08) 8223 1970,,-34.922524,138.602104,,,,,,,,
Parent Helpline,Child Care Centres,,Adelaide,SA,5000,1300 364 100,,-34.92717091,138.5995409,,,,,,,,
Moyhu Maternal & Child Health Service,Child Care Centres,Byrne St,Moyhu,VIC,3732,(03) 5723 2000,,-36.5765,146.378801,,,,,,,,
Motivate Kids,Child Care Centres,Unit 7 81 Prospect Rd,Prospect,SA,5082,(08) 7200 2431,,-34.888434,138.594613,,,,,,,,
Maternal &amp Child Health Centres,Child Care Centres,"Cnr Bannister Andamp, Nolan Sts",Bendigo North,VIC,3550,(03) 5443 2438,,-36.7375878,144.2777948,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,"Cnr High Andamp, Sladen Sts",Cranbourne,VIC,3977,(03) 5996 2216,,-38.112275,145.277345,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Cnr Felltimber Ck Rd and Melrose Drv Wodonga,Wodonga,VIC,3690,(02) 6043 4555,,-36.136929,146.86343,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Station St,Koondrook,VIC,3580,(03) 5453 2571,,-35.640995,144.128543,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,2 Kitchener St,Leitchville,VIC,3567,(03) 5456 5222,,-35.90613,144.30078,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Wilson St,Gunbower,VIC,3566,(03) 5487 1382,,-35.957409,144.366671,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Club Ct,Strathfieldsaye,VIC,3551,(03) 5439 3047,,-36.805102,144.351627,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Strickland St,Epsom,VIC,3551,(03) 5448 4756,,-36.694816,144.331666,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Crook St,Kennington,VIC,3550,(03) 5443 4581,,-36.769978,144.310068,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Cumming Ave,Birchip,VIC,3483,(03) 5492 2248,,-35.979982,142.917806,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Houston St,Donald,VIC,3480,(03) 5497 1391,,-36.369887,142.984901,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Cnr Spring and Primrose St,Maryborough,VIC,3465,0418 322 404,,-37.043987,143.752195,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Community Centre Francis St,Maldon,VIC,3463,(03) 5475 1586,,-36.996177,144.068269,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,42 Dunsford St,Lancefield,VIC,3435,(03) 5429 1253,,-37.277082,144.729649,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,50 Main Rd,Riddells Creek,VIC,3431,(03) 5429 5293,,-37.464371,144.674014,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Mahoney's Rd,Riddells Creek,VIC,3431,(03) 5428 6160,,-37.462386,144.674828,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Scandinavian Crst,Talbot,VIC,3371,0418 322 404,,-37.173149,143.703544,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Bentley Pl,Frankston,VIC,3199,(03) 9293 7100,,-38.154569,145.121761,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,312 Station St,Chelsea,VIC,3196,(03) 9581 4820,,-38.050622,145.116526,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,35 Turner Rd,Highett,VIC,3190,(03) 9553 4981,,-37.950561,145.054923,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,Fenwick St,Malvern East,VIC,3145,(03) 8290 4040,,-37.877656,145.061982,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,4 Fulton St,Armadale,VIC,3143,(03) 8290 6021,,-37.853687,145.012104,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,28 Warrandyte Rd,Ringwood,VIC,3134,(03) 9298 4531,,-37.811181,145.231211,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,81A Altona St,Kensington,VIC,3031,(03) 9376 6945,,-37.79743,144.925399,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,10 Russell Ct,Altona Meadows,VIC,3028,(03) 9932 1300,,-37.88195,144.781802,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,15 Truganina Ave,Seabrook,VIC,3028,(03) 9932 1300,,-37.886035,144.758156,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,2 Skehan Blv,Altona Meadows,VIC,3028,(03) 9932 1300,,-37.872098,144.768399,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,105 Ferguson St,Williamstown,VIC,3016,(03) 9932 1300,,-37.858971,144.895752,,,,,,,,
Maternal & Child Health Centres,Child Care Centres,11 Mason St,Newport,VIC,3015,(03) 9932 1300,,-37.843699,144.881352,,,,,,,,
Maggie's Infant Massage,Child Care Centres,Javez Dr,Quinns Rocks,WA,6030,0498 626 543,,-31.672417,115.694702,,,,,,,,
Macedon Maternal & Child Health Centre,Child Care Centres,47 Victoria St,Macedon,VIC,3440,(03) 5421 1482,,-37.423135,144.566295,,,,,,,,
Lullabybaby Consulting,Child Care Centres,,Bald Hills,QLD,4036,0401 011 570,,-27.3213236,153.0085555,,,,,,,,
Kings Cross Early Childhood Health Centre,Child Care Centres,,,,,(02) 8374 6311,,,,,,,,,,,
Kidsafe WA (Child Accident Prevention Foundation),Child Care Centres,140 Railway Parade,West Leaderville,WA,6007,(08) 6244 4880,,-31.9363895,115.8419536,,,,,,,,
Jayne Vidler Private Lactation Consultant & Early Parenting Support,Child Care Centres,67 College Rd,Karana Downs,QLD,4306,0466 532 352,,-27.55307,152.814942,,,,,,,,
Integrated Family & Youth Services,Child Care Centres,Unit 2/ 108 Mulgrave Rd,Parramatta Park,QLD,4870,(07) 4032 9000,,-16.92418,145.764713,,,,,,,,
HeartKids Queensland,Child Care Centres,,,,,(07) 3847 7552,,,,,,,,,,,
Fairy Lou Lou Belle,Child Care Centres,,,,,1300 660 407,,,,,,,,,,,
Early Childhood Health Centres,Child Care Centres,Ingleburn Rd,Ingleburn,NSW,2565,(02) 9605 1218,,-34.006748,150.840318,,,,,,,,
Early Childhood Health Centres,Child Care Centres,66 Berry St,Nowra,NSW,2535,(02) 4424 6460,,-34.877284,150.600413,,,,,,,,
Early Childhood Health Centres,Child Care Centres,106 Fern St,Gerringong,NSW,2534,(02) 4233 1033,,-34.746302,150.827799,,,,,,,,
Early Childhood Health Centres,Child Care Centres,Port Kembla Hospital Cowper St,Warrawong,NSW,2502,(02) 4223 8044,,-34.485585,150.884557,,,,,,,,
Early Childhood Health Centres,Child Care Centres,3 Nicholson Parade,Cronulla,NSW,2230,(02) 9523 5927,,-34.057326,151.152513,,,,,,,,
Early Childhood Health Centres,Child Care Centres,Cnr Campbell and Goulburn Sts,Liverpool,NSW,2170,(02) 9828 4620,,-33.918498,150.929081,,,,,,,,
Early Childhood Health Centres,Child Care Centres,Jessie St Centre 1 George St,Parramatta,NSW,2150,(02) 9635 9496,,-33.8133,151.0007,,,,,,,,
Early Childhood Health Centres,Child Care Centres,734 Merrylands Rd,Greystanes,NSW,2145,(02) 9631 1862,,-33.829433,150.946659,,,,,,,,
Early Childhood Health Centres,Child Care Centres,60 Macleay St,Elizabeth Bay,NSW,2011,(02) 9357 1655,,-33.87235,151.22545,,,,,,,,
Dream Winks Sleep & Feeding Consultant,Child Care Centres,,,,,0409 037 121,,,,,,,,,,,
Community & Child Health Services,Child Care Centres,Youngenup Rd,Gnowangerup,WA,6335,(08) 9827 1334,,-33.9374273,118.0076019,,,,,,,,
Community & Child Health Services,Child Care Centres,125 Grey St West,Albany,WA,6330,(08) 9842 7500,,-35.024145,117.882504,,,,,,,,
Community & Child Health Services,Child Care Centres,Lowood Rd,Mt Barker,WA,6324,(08) 9851 1451,,-34.635185,117.663434,,,,,,,,
Community & Child Health Services,Child Care Centres,Upland St,Wagin,WA,6315,(08) 9861 1785,,-33.313467,117.33925,,,,,,,,
Collingwood Maternal & Child Health Centre,Child Care Centres,253 Hoddle St,Collingwood,VIC,3066,(03) 9415 6474,,-37.801489,144.991618,,,,,,,,
Child Health Centres,Child Care Centres,Turton Rd,Waratah,NSW,2298,(02) 4924 2588,,-32.907416,151.725686,,,,,,,,
Calm Baby Solutions,Child Care Centres,,Norman Park,QLD,4170,(07) 3161 5077,,-27.4833726,153.0647404,,,,,,,,
Burns Beach & Iluka Breastfeeding Service,Child Care Centres,46 Miami Beach Promenade,Iluka,WA,6028,0400 070 471,,-31.732625,115.732221,,,,,,,,
Belly 2 Birth,Child Care Centres,,Loxton,SA,5333,(08) 8584 5332,,-34.4512746,140.5696614,,,,,,,,
Babes Safety Pty Ltd,Child Care Centres,35 Cruikshank St,Port Melbourne,VIC,3207,0409 022 237,,-37.839412,144.945717,,,,,,,,
Babes Safety Pty Ltd,Child Care Centres,,Port Melbourne,VIC,3207,(03) 9646 5845,,-37.836926,144.94455,,,,,,,,
Autism RDI Consultant-in-Training,Child Care Centres,,,,,0431 709 376,,,,,,,,,,,
Albury Community Health Services,Child Care Centres,Bowler St,Holbrook,NSW,2644,(02) 6036 2787,,-35.722698,147.314128,,,,,,,,
Albury Community Health Services,Child Care Centres,Cardo Dr,Springdale Heights,NSW,2641,(02) 6025 3191,,-36.032412,146.951443,,,,,,,,
Aiding & Caring Children's Contact Services,Child Care Centres,PO Box 276,Glenroy,VIC,3046,(03) 9302 1088,,-37.704475,144.916351,,,,,,,,
Actively Focused,Child Care Centres,170 Klingner Rd,Kippa-ring,QLD,4021,0407 591 561,,-27.218077,153.092031,,,,,,,,
7M Pty Ltd,Child Care Centres,Unit 2/ 224 Rokeby Rd,Subiaco,WA,6008,(08) 9381 8474,,-31.95131,115.8243,,,,,,,,
4 Blue Butterflies,Child Care Centres,731 Hunt Rd,Loveday,SA,5345,(08) 8595 1842,,-34.281442,140.43197,,,,,,,,
Sleep Angel,Child Care Centres,,Kingsford,NSW,2032,0410 493 599,,-33.9212744,151.2270413,,,Active,97 980 769 413,Trading Name,50%,,
Royal Queensland Bush Children's Health Scheme,Child Care Centres,57 Mayborough St,Bundaberg,QLD,4670,(07) 4152 3799,,-24.883387,152.351876,,,Active,43 824 927 762,Entity Name,50%,,
Royal Queensland Bush Children's Health Scheme,Child Care Centres,33B Archibald St,Dalby,QLD,4405,(07) 4662 2729,,-27.180917,151.264529,,,Active,43 824 927 762,Entity Name,50%,,
Royal Queensland Bush Children's Health Scheme,Child Care Centres,191 Wood St,Warwick,QLD,4370,(07) 4667 1200,,-28.216891,152.010915,,,Active,43 824 927 762,Entity Name,50%,,
Queanbeyan Community Health Centre,Child Care Centres,Antill St,Queanbeyan,NSW,2620,(02) 6298 9233,,-35.349186,149.2329,,,Active,94 495 894 851,Other Name,50%,,
Day Care Swag Australia,Child Care Centres,,Nerang,QLD,4211,(07) 5527 3674,,-27.9989389,153.3388564,,,Active,97 615 326 740,Trading Name,50%,,
Child Support Agency,Child Care Centres,237 Ryrie St,Geelong,VIC,3220,13 1272,,-38.149918,144.363536,,,Active,90 794 605 008,Other Name,50%,,
CATHOLICCARE,Child Care Centres,32-34 Pulteney St,Taree,NSW,2430,(02) 6539 5900,,-31.913125,152.458521,,,Active,96 760 398 961,Trading Name,50%,,
The Children's Clinic,Child Care Centres,"&lsquo;The Waverley&rsquo; Suite 8, Level 2 79-85 Oxford St",Bondi Junction,NSW,2022,(02) 9369 5757,,-33.891754,151.245883,,,Active,74 628 194 874,Business Name,75%,,
Fairfield City Council,Child Care Centres,Children and Family Services,Fairfield,NSW,2165,(02) 9725 0393,,-33.86094,150.956202,,,Active,83 140 439 239,Entity Name,75%,,
St Joseph's Family Services,Child Care Centres,Warlters St,Port Macquarie,NSW,2444,(02) 6583 6464,,-31.4296472,152.8958298,Nov-20,,Active,15 088 000 604,Business Name,100%,,
Spectrum Therapy Australia,Child Care Centres,Suite 2 3-5 Railway St,Baulkham Hills,NSW,2153,(02) 9686 2306,,-33.761522,150.994345,,,Active,45 616 215 573,Business Name,100%,,
Shaping Outcomes,Child Care Centres,Florence St,Tweed Heads,NSW,2485,(07) 5536 1320,,-28.17581,153.545675,,,Active,38 625 799 500,Business Name,100%,,
Perth Children's Occupational Therapy,Child Care Centres,,Stirling,WA,6021,0414 657 142,,-31.8808323,115.8095964,,,Active,20 862 045 984,Business Name,100%,,
Leonie Clements Mobile Mothercraft Nurse,Child Care Centres,29 Ridge Blv,Baldivis,WA,6171,0416 297 885,,-32.353545,115.802493,,,Active,28 283 748 545,Trading Name,100%,,
Central Victorian Child Health,Child Care Centres,12-14 Anderson St,North Bendigo,VIC,3550,(03) 5442 6612,,-36.749211,144.276117,,,Active,55 738 810 468,Business Name,100%,,
Baby Sleep Secrets,Child Care Centres,,Copacabana,NSW,2251,0406 380 096,,-33.4905567,151.4313726,,,Active,16 989 198 109,Business Name,100%,,
Baby & Beyond,Child Care Centres,,Greystanes,NSW,2145,0417 284 174,,-33.829593,150.9529029,,1994,Active,30 942 124 854,Business Name,100%,,
Albury Wodonga Paediatric Group,Child Care Centres,432 David St,Albury,NSW,2640,(02) 6051 1222,,-36.084848,146.920538,,,Active,13 709 321 922,Business Name,100%,,
Youthrive,Child Care Centres,Riverwalk Place Ste 22 238 Robina Town Centre Dr,Robina,QLD,4226,(07) 5575 7122,,-28.074109,153.379389,,,,,,,,
Toddler Kindy GymbaROO Canning Vale,Child Care Centres,Unit 18/ 41 Catalano Cct,Canning Vale,WA,6155,(08) 6254 2254,,-32.069403,115.894907,,,,,,,,
The Learning Clinic,Child Care Centres,33/ 1 Jordan St,Gladesville,NSW,2111,(02) 9817 7002,,-33.83012,151.126185,,,,,,,,
Safe Balance,Child Care Centres,,Canning Vale,WA,6155,0487 332 607,,-32.081362,115.91994,,2013,,,,,,
Ocean Grove,Child Care Centres,78 Presidents Ave,Ocean Grove,VIC,3226,(03) 5256 3891,,-38.266555,144.522368,,,,,,,,
Ocean Grove,Child Care Centres,1 John Dory Drv,Ocean Grove,VIC,3226,(03) 5256 2191,,-38.261245,144.538183,,,,,,,,
Newtown,Child Care Centres,51 Russell St,Newtown,VIC,3220,(03) 5221 5696,,-38.157046,144.34687,,,,,,,,
Newcomb,Child Care Centres,3 / 71 Bellarine Hwy,Newcomb,VIC,3219,(03) 5248 1791,,-38.17076,144.39239,,,,,,,,
Mildura Kids Clinic,Child Care Centres,181 Wallnut Ave,Mildura,VIC,3500,(03) 5021 5569,,-34.18566,142.15128,,,,,,,,
Maternal & Child Health Centre,Child Care Centres,Towong St,Tallangatta,VIC,3700,(02) 6071 2215,,-36.21656,147.178311,,,,,,,,
Maternal & Child Health,Child Care Centres,"Cnr Felltimber Ck Rd Andamp, Melrose Drv",Wodonga,VIC,3690,(02) 6059 4414,,-36.120498,146.867584,,,,,,,,
Maternal & Child Health,Child Care Centres,Bank St,Port Fairy,VIC,3284,(03) 5568 1222,,-38.383067,142.233,,,,,,,,
Maternal & Child Health,Child Care Centres,23 Boundary Rd,Mortlake,VIC,3272,(03) 5558 7014,,-38.0826,142.812469,,,,,,,,
KIDS,Child Care Centres,6 Discovery Lane,Mt Pleasant,QLD,4740,(07) 3186 8753,,-21.128326,149.164974,,,,,,,,
Jannali Pharmacy,Child Care Centres,82 Railway Crst,Jannali,NSW,2226,(02) 9528 9279,,-34.0166,151.06537,,,,,,,,
Hamlyn Heights,Child Care Centres,35 Fairlie St,Hamlyn Heights,VIC,3215,(03) 5278 4896,,-38.12503,144.32419,,,,,,,,
Geelong West,Child Care Centres,Virginia Todd Community Centre 9-15 Clarence St,Geelong West,VIC,3218,(03) 5222 3242,,-38.13991,144.34686,,,,,,,,
Geelong,Child Care Centres,164 McKillop St,Geelong,VIC,3220,(03) 5221 3163,,-38.1565,144.36722,,,,,,,,
Early Childhood Centres,Child Care Centres,Mawson Park,Campbelltown,NSW,2560,(02) 4625 1221,,-34.045221,150.852662,,,,,,,,
Early Childhood Centres,Child Care Centres,4 Marine Dr,Narooma,NSW,2546,(02) 4476 2344,,-36.22183,150.13225,,,,,,,,
Early Childhood Centres,Child Care Centres,5 Lawrence Ave,Nowra,NSW,2541,(02) 4424 6300,,-34.877443,150.600678,,,,,,,,
Early Childhood Centres,Child Care Centres,Top St,Wreck Bay,NSW,2540,(02) 4442 1130,,-35.005065,150.832183,,,,,,,,
Early Childhood Centres,Child Care Centres,21 Meriton St,St Georges Basin,NSW,2540,(02) 4443 7646,,-35.097285,150.598588,,,,,,,,
Early Childhood Centres,Child Care Centres,Via Jervis Bay Primary School,Jervis Bay,NSW,2540,(02) 4442 1093,,-35.1400185,150.7282421,,,,,,,,
Early Childhood Centres,Child Care Centres,Prince Edward Ave,Culburra,NSW,2540,(02) 4424 6300,,-34.917276,150.76187,,,,,,,,
Early Childhood Centres,Child Care Centres,Jacobs Dr,Sussex Inlet,NSW,2540,(02) 4443 7646,,-35.157387,150.59415,,,,,,,,
Early Childhood Centres,Child Care Centres,River Rd,Moruya,NSW,2537,(02) 4474 1561,,-35.89,150.05,,,,,,,,
Early Childhood Centres,Child Care Centres,Shoalhaven Heads Rd,Shoalhaven Heads,NSW,2535,(02) 4424 6300,,-34.848479,150.738147,,,,,,,,
Early Childhood Centres,Child Care Centres,Scone Hospital,Scone,NSW,2337,(02) 6545 1266,,-32.0506991,150.867872,,,,,,,,
Early Childhood Centres,Child Care Centres,Community Health Centre Brentwood St,Muswellbrook,NSW,2333,(02) 6542 2050,,-32.265326,150.900401,,,,,,,,
Early Childhood Centres,Child Care Centres,Hospital McKenzie St,Merriwa,NSW,2329,(02) 6548 2006,,-32.141563,150.356526,,,,,,,,
Early Childhood Centre,Child Care Centres,14 Friel St,Buronga,NSW,2739,(03) 5023 5251,,-34.166995,142.181118,,,,,,,,
Early Childhood Centre,Child Care Centres,Tumut St,Adelong,NSW,2729,(02) 6946 2055,,-35.30968697,148.0687301,,,,,,,,
Early Childhood Centre,Child Care Centres,William St,Gundagai,NSW,2722,(02) 6944 1297,,-35.050911,148.110952,,,,,,,,
Early Childhood Centre,Child Care Centres,,Hay,NSW,2711,(02) 6990 8732,,-34.5041199,144.844225,,,,,,,,
Early Childhood Centre,Child Care Centres,,Hillston,NSW,2675,(02) 6967 2201,,-33.4856919,145.5316166,,,,,,,,
Early Childhood Centre,Child Care Centres,Hospital Rd,West Wyalong,NSW,2671,(02) 6972 2122,,-33.932084,147.208772,,,,,,,,
Early Childhood Centre,Child Care Centres,Adelaide St,Wentworth,NSW,2648,(03) 5027 3373,,-34.108137,141.916549,,,,,,,,
Early Childhood Centre,Child Care Centres,Cootamundra Hospital Mackay St,Cootamundra,NSW,2590,2694011,,-34.638758,148.02014,,,,,,,,
