Category,Name,Address,Suburb,State,Postcode,CombinedAddress,Latitude,Longitude,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,Millo Christian Media,Suite 4 17 Fitzmaurice St,Wagga Wagga,NSW,2650,Suite 4 17 Fitzmaurice St.Wagga Wagga.NSW.2650,-35.1080044,147.3712221,,,,,,,,,
Religious Organisations,Miracle Christian Center Maroochydore,104 Memorial Ave,Maroochydore,QLD,4558,104 Memorial Ave.Maroochydore.QLD.4558,-26.655014,153.0943811,,,,,,,,,
Religious Organisations,Miracle Christian Center Maroochydore,"Alcooringa Community Centre, 176 Balinger Rd",Buderim,QLD,4556,"Alcooringa Community Centre, 176 Balinger Rd.Buderim.QLD.4556",-26.7000297,153.0655252,,caboolture@mcc777australia.org,www.mcccaboulture.com.au,,,,,,
Religious Organisations,Mission Heart,RMG 04 203/ 20 Genge St,Canberra,ACT,2600,RMG 04 203/ 20 Genge St.Canberra.ACT.2600,-35.2770919,149.132358,,,,,,,,,
Religious Organisations,Missionaries Of Gods Love,8 Nuyts St,Red Hill,ACT,2603,8 Nuyts St.Red Hill.ACT.2603,-35.3397386,149.1288878,,,,,,37 352 577 266,Cancelled,Entity Name,99% ABN Accuracy
Religious Organisations,Missionary Dominican Sisters Of The Rosary,45 Applegum Dr,Karama,NT,812,45 Applegum Dr.Karama.NT.812,-12.3965777,130.9180706,,,,,,51 621 320 021,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Missions To Seamen The,Alf O'Rourke Dr,Gladstone,QLD,4680,Alf O'Rourke Dr.Gladstone.QLD.4680,-23.8461624,151.2300839,,,,,,,,,
Religious Organisations,Mount Annan Church Community Services,347 Narellan Rd,Mt Annan,NSW,2567,347 Narellan Rd.Mt Annan.NSW.2567,-34.0486966,150.7761852,,,,,,95 268 815 800,Cancelled,Trading Name (Historic),99% ABN Accuracy
Religious Organisations,Mount Carmel Retreat Centre,St Andrews Rd,Varroville,NSW,2566,St Andrews Rd.Varroville.NSW.2566,-34.0023323,150.8202748,,,,,,,,,
Religious Organisations,Mrs. Rose Mohamed,,Abbotsbury,NSW,2176,.Abbotsbury.NSW.2176,-33.8728035,150.8671315,,mrsrosemohamed@gmail.com,,,,,,,
Religious Organisations,Mystics Of Kali,Darling St,Balmain,NSW,2041,Darling St.Balmain.NSW.2041,-33.858176,151.1836376,,,,,,,,,
Religious Organisations,Nai Tak Buddhist Association Ltd,302 McCarrs Creek Rd,Terrey Hills,NSW,2084,302 McCarrs Creek Rd.Terrey Hills.NSW.2084,-33.6742741,151.2337186,,,,,,,,,
Religious Organisations,Nanango Christian Community Church,"Cultural Centre, George",Nanango,QLD,4615,"Cultural Centre, George.Nanango.QLD.4615",-26.685837,152.0007104,,,,,,,,,
Religious Organisations,National Council of Churches in Australia,55 Homebush Rd,Strathfield,NSW,2135,55 Homebush Rd.Strathfield.NSW.2135,-33.873891,151.0863675,,,,,,64 493 941 795,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Nerang Community Church,2 Arjuna Way,Gaven,QLD,4211,2 Arjuna Way.Gaven.QLD.4211,-27.9655653,153.3446419,,,,,,36 279 979 057,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Northreach Student Lodge,38 Canterbury Rd,Kirwan,QLD,4817,38 Canterbury Rd.Kirwan.QLD.4817,-19.3168641,146.7179541,,,,,,,,,
Religious Organisations,NSW Ecumenical Council,379 Kent St,Sydney,NSW,2000,379 Kent St.Sydney.NSW.2000,-33.8696914,151.2044387,,,,,,41 870 337 395,Cancelled,Entity Name,99% ABN Accuracy
Religious Organisations,NSW Ecumenical Council Canberra Office,69 Northbourne Ave,Canberra City,ACT,2601,69 Northbourne Ave.Canberra City.ACT.2601,-35.2765941,149.1290672,,,,,,,,,
Religious Organisations,NSW Jewish Board of Deputies,146 Darlinghurst Rd,Darlinghurst,NSW,2010,146 Darlinghurst Rd.Darlinghurst.NSW.2010,-33.8788905,151.2202846,,mail@nswjbd.com,http://www.nswjbd.org,,,,,,
Religious Organisations,O L S H Formation House Hartzer Park,Eridge Park,Bowral,NSW,2576,Eridge Park.Bowral.NSW.2576,-34.5165198,150.4053304,,,,,,,,,
Religious Organisations,O.L.F. Parish Centre,89 Shaw St,Kingsgrove,NSW,2208,89 Shaw St.Kingsgrove.NSW.2208,-33.9405116,151.1025934,,,,,,,,,
Religious Organisations,Open Gate Church,Yeppoon Basketball Stadium Cordingley Street,Yeppoon,QLD,4703,Yeppoon Basketball Stadium Cordingley Street.Yeppoon.QLD.4703,-23.1374648,150.7433893,,,,,,66 452 460 603,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Orange Prayer House,68 Endsleigh Ave,Orange,NSW,2800,68 Endsleigh Ave.Orange.NSW.2800,-33.2897466,149.1046176,,,,,,,,,
Religious Organisations,Our Lady of Walsingham,16 Jordan St,Wentworthville,NSW,2145,16 Jordan St.Wentworthville.NSW.2145,-33.8106062,150.9781252,,,,,,,,,
Religious Organisations,Palvelupiste Finnish Community Care,3 Stanley St,East Sydney,NSW,2010,3 Stanley St.East Sydney.NSW.2010,-33.8755352,151.2129097,,,,,,,,,
Religious Organisations,Parish Youth Ministry Services,143 Edward St,Brisbane,QLD,4000,143 Edward St.Brisbane.QLD.4000,-27.4694171,153.0283252,,,,,,,,,
Religious Organisations,Pastor Phil Cropper (Brisbane & Gold Coast,Gold Coast St,Surfers Paradise,QLD,4217,Gold Coast St.Surfers Paradise.QLD.4217,-27.9989733,153.4270493,,,,,,,,,
Religious Organisations,Peace Prayer Place/Shalom,7 Proctor St,Armidale,NSW,2350,7 Proctor St.Armidale.NSW.2350,-30.524577,151.6486676,,,,,,,,,
Religious Organisations,Peacemakers Ministries Ltd,125 Parker St,Cootamundra,NSW,2590,125 Parker St.Cootamundra.NSW.2590,-34.6353779,148.0268067,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Police Citizens Youth Centre Hassalle St,Parramatta,NSW,2150,Police Citizens Youth Centre Hassalle St.Parramatta.NSW.2150,-33.8183583,151.0142295,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Pcyc Community Hall Crn Of Cartwright and Maxwell Miller,Miller,NSW,2168,Pcyc Community Hall Crn Of Cartwright and Maxwell Miller.Miller.NSW.2168,-33.9200687,150.8761169,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Fijian Services 24-26 Harp St,Campsie,NSW,2194,Fijian Services 24-26 Harp St.Campsie.NSW.2194,-33.9247657,151.1009553,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Leumeah Primary School Cnr Pembroke & Burrendong St,Leumeah,NSW,2560,Leumeah Primary School Cnr Pembroke & Burrendong St.Leumeah.NSW.2560,-34.0483601,150.8387971,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Fox Studios Entertainment Quarter,Moore Park,NSW,2021,Fox Studios Entertainment Quarter.Moore Park.NSW.2021,-33.896303,151.225439,,,,,,,,,
Religious Organisations,Philosophy Of Christian Womanhood,20 Malvern Ave,Croydon,NSW,2132,20 Malvern Ave.Croydon.NSW.2132,-33.8852569,151.1126725,,,,,,,,,
Religious Organisations,Project Life - International Network of Church's,17 Bavarde Ave,Batemans Bay,NSW,2536,17 Bavarde Ave.Batemans Bay.NSW.2536,-35.714957,150.1835488,,brcoc@bigpond.com,,,,,,,
Religious Organisations,Psychic healer,,Loganholme,QLD,4129,.Loganholme.QLD.4129,-27.6848624,153.1884859,,elizabethhall49@gmail.com,,,,,,,
Religious Organisations,Queensland Bioethics Centre,202 Waterworks Rd,Ashgrove,QLD,4060,202 Waterworks Rd.Ashgrove.QLD.4060,-27.4459286,152.9941094,,,,,,,,,
Religious Organisations,Queensland Murrie Chaplains,84 Park Rd,Woolloongabba,QLD,4102,84 Park Rd.Woolloongabba.QLD.4102,-27.4916789,153.0279915,,,,,,,,,
Religious Organisations,Red Shield Community Centre,45 Otho St,Inverell,NSW,2360,45 Otho St.Inverell.NSW.2360,-29.7749491,151.1118989,,,,,,,,,
Religious Organisations,Redcliffe Christian Assembly,75 Morris Rd,Rothwell,QLD,4022,75 Morris Rd.Rothwell.QLD.4022,-27.2119514,153.0612146,,,,,,96 943 089 731,Active,Business Name,99% ABN Accuracy
Religious Organisations,Redemptorist Missionaries,167 Jamison Rd,Penrith,NSW,2750,167 Jamison Rd.Penrith.NSW.2750,-33.7626851,150.7016934,,,,,,,,,
Religious Organisations,Remote Area Families Service,52 Yamala St,Emerald,QLD,4720,52 Yamala St.Emerald.QLD.4720,-23.5243345,148.1632435,,,,,,,,,
Religious Organisations,Revival Life Centre,663 King Georges Rd,Penshurst,NSW,2222,663 King Georges Rd.Penshurst.NSW.2222,-33.9661485,151.0945931,,,,,,83 054 585 093,Cancelled,Entity Name,99% ABN Accuracy
Religious Organisations,Ridgecrest Christian Education & Convention Centre,Lake Burrendong,Wellington,NSW,2820,Lake Burrendong.Wellington.NSW.2820,-32.5520391,148.9492902,,,,,,,,,
Religious Organisations,Rigpa Fellowship (Tibetan Buddhist Meditation),,Braddon,ACT,2612,.Braddon.ACT.2612,-35.2707501,149.1346368,,,,,,,,,
Religious Organisations,Russian Orthodox Monastery,32 Smith St,Kentlyn,NSW,2560,32 Smith St.Kentlyn.NSW.2560,-34.0730267,150.8618671,,abbessmaria@yahoo.com.au,www.kazanconvent.org,,1950,,,,
Religious Organisations,Saint Augustine's Priory,60 Federal Parade,Brookvale,NSW,2100,60 Federal Parade.Brookvale.NSW.2100,-33.7586342,151.2717951,,,,,,,,,
Religious Organisations,Salvation Army Corps The,42 Brisbane St,Bondi Junction,NSW,2022,42 Brisbane St.Bondi Junction.NSW.2022,-33.8953557,151.2493967,,,,,,,,,
Religious Organisations,Salvation Army Emergency Accommodation For Boys,,Surry Hills,NSW,2010,.Surry Hills.NSW.2010,-33.8867758,151.2122703,,,,,,,,,
Religious Organisations,Salvation Army Officers Quarters,171 Wolfram St,Broken Hill,NSW,2880,171 Wolfram St.Broken Hill.NSW.2880,-31.9567584,141.4596329,,,,,,,,,
Religious Organisations,Salvation Army The,90 Minnamurra Rd,Gorokan,NSW,2263,90 Minnamurra Rd.Gorokan.NSW.2263,-33.2543754,151.4949465,,,,,,,,,
Religious Organisations,Salvation Army The,Cnr Pacific Hwy and Smith St,Charlestown,NSW,2290,Cnr Pacific Hwy and Smith St.Charlestown.NSW.2290,-32.9651405,151.6968815,,,,,,,,,
Religious Organisations,Salvation Army The,2- 4 Brisbane Ave,Barton,ACT,2600,2- 4 Brisbane Ave.Barton.ACT.2600,-35.3093312,149.1383575,,,,,,,,,
Religious Organisations,Salvation Army The,South St,Tuncurry,NSW,2428,South St.Tuncurry.NSW.2428,-32.1740103,152.4900812,,,,,,,,,
Religious Organisations,Salvation Army The,47 Bowra St,Nambucca Heads,NSW,2448,47 Bowra St.Nambucca Heads.NSW.2448,-30.6412852,153.0011906,,,,,,,,,
Religious Organisations,Salvation Army The,12 Stewart Parade,Forster,NSW,2428,12 Stewart Parade.Forster.NSW.2428,-32.1727145,152.4911211,,,,,,,,,
Religious Organisations,Salvation Army The,165 Currie St,Nambour,QLD,4560,165 Currie St.Nambour.QLD.4560,-26.6287491,152.9604049,,,,,,,,,
Religious Organisations,Salvation Army The,6 Bartlett St,Noosaville,QLD,4566,6 Bartlett St.Noosaville.QLD.4566,-26.4143445,153.0416482,,,,,,,,,
Religious Organisations,Salvation Army The,Cnr Broadmeadows and New Maroochydore Rds,Maroochydore,QLD,4558,Cnr Broadmeadows and New Maroochydore Rds.Maroochydore.QLD.4558,-26.6498519,153.0822423,,,,,,,,,
Religious Organisations,Salvation Army The,9 Church St,Boonah,QLD,4310,9 Church St.Boonah.QLD.4310,-27.9989801,152.6833129,,,,,,,,,
Religious Organisations,Salvation Army The,4 West St,Boonah,QLD,4310,4 West St.Boonah.QLD.4310,-27.9935184,152.6901631,,,,,,,,,
Religious Organisations,Salvation Army The,15 Caledonian Hill,Gympie,QLD,4570,15 Caledonian Hill.Gympie.QLD.4570,-26.1906682,152.6662877,,,,,,,,,
Religious Organisations,Samaritan Foundation Anglican Care,1 Helm Cl,Salamander Bay,NSW,2317,1 Helm Cl.Salamander Bay.NSW.2317,-32.7315869,152.1102989,,,,,,,,,
Religious Organisations,Sathya Sai Centre of Central Brisbane,61 College Rd,Spring Hill,QLD,4000,61 College Rd.Spring Hill.QLD.4000,-27.4601804,153.0155274,,,,,,,,,
Religious Organisations,Sathya Sai Organisation Of Australia,84 St Georges Crst,Drummoyne,NSW,2047,84 St Georges Crst.Drummoyne.NSW.2047,-33.8485259,151.1574792,,,,,,,,,
Religious Organisations,Scalabrini Fathers,3 Lookout Dr,Mt Pritchard,NSW,2170,3 Lookout Dr.Mt Pritchard.NSW.2170,-33.9124762,150.9056239,,,,,,,,,
Religious Organisations,School For Youth Leadership,42 Greenacre Ave,Lake Munmorah,NSW,2259,42 Greenacre Ave.Lake Munmorah.NSW.2259,-33.2041241,151.5832609,,,,,,,,,
Religious Organisations,Schuller Robert Ministries,23 Victoria St,North Sydney,NSW,2060,23 Victoria St.North Sydney.NSW.2060,-33.8436698,151.2027085,,,,,,,,,
Religious Organisations,Scripture 21 (SRE),St Andrew's Hse,Sydney,NSW,2000,St Andrew's Hse.Sydney.NSW.2000,-33.873902,151.206346,,,,,,,,,
Religious Organisations,Scripture Union Hunter/Central Coast,,Tuggerah,NSW,2259,.Tuggerah.NSW.2259,-33.3092714,151.4174771,,,,,,,,,
Religious Organisations,Scripture Union N.T.,7 Rowling St,Casuarina,NT,810,7 Rowling St.Casuarina.NT.810,-12.3756339,130.8779391,,info@sunt.org.au,http://sunt.org.au,,,,,,
Religious Organisations,Seventh Day Adventist Christian Services For The Blind,148 Fox Valley Rd,Wahroonga,NSW,2076,148 Fox Valley Rd.Wahroonga.NSW.2076,-33.7324211,151.102188,,,,,,,,,
Religious Organisations,Seventh Day Adventist Reform Movement of A/asia,85 Grange Ave,Schofields,NSW,2762,85 Grange Ave.Schofields.NSW.2762,-33.6987784,150.864434,,,http://www.infosdarm.org.au,,,,,,
Religious Organisations,SHIRELIVE //,7 Stapleton Ave,Sutherland,NSW,2232,7 Stapleton Ave.Sutherland.NSW.2232,-34.0306111,151.0605091,,,,,,54 085 745 820,Active,Trading Name (Historic),99% ABN Accuracy
Religious Organisations,Sisters Of The Church Kempsey,29 Lika Dr,Kempsey,NSW,2440,29 Lika Dr.Kempsey.NSW.2440,-31.0984728,152.809698,,,,,,,,,
Religious Organisations,Society Of St Vincent De Paul Welfare Centre,97 Argent St,Broken Hill,NSW,2880,97 Argent St.Broken Hill.NSW.2880,-31.9618094,141.4605418,,,,,,,,,
Religious Organisations,South Pacific Division of Seventh Day Adventists,148 Fox Valley Rd,Wahroonga,NSW,2076,148 Fox Valley Rd.Wahroonga.NSW.2076,-33.7324211,151.102188,,,,,,,,,
Religious Organisations,Southern Cross Ministeries,11 Treeby St,Tingalpa,QLD,4173,11 Treeby St.Tingalpa.QLD.4173,-27.4726743,153.125277,,,,,,,,,
Religious Organisations,Southside Christian College,109 Golda Ave,Salisbury,QLD,4107,109 Golda Ave.Salisbury.QLD.4107,-27.5582295,153.0392718,,,,,,23 107 469 054,Active,Business Name,99% ABN Accuracy
Religious Organisations,Southside Interntional Church (Christian & Missionary Alliance),613 Beenleigh Rd,Sunnybank Hills,QLD,4109,613 Beenleigh Rd.Sunnybank Hills.QLD.4109,-27.5874382,153.0595721,,,,,,,,,
Religious Organisations,Sri Lankin Buddhist,35 Oak St,Schofields,NSW,2762,35 Oak St.Schofields.NSW.2762,-33.6896276,150.8918896,,,,,,,,,
Religious Organisations,St Catherines/Seton Community,162-166 Balaclava Rd,Marsfield,NSW,2122,162-166 Balaclava Rd.Marsfield.NSW.2122,-33.7791301,151.1041405,,,,,,,,,
Religious Organisations,St Christophorous Aged Care,112 Edwin St,Croydon,NSW,2132,112 Edwin St.Croydon.NSW.2132,-33.8825834,151.1169046,,,,,,,,,
Religious Organisations,St Joseph Foundation The,1st Floor 374 High St,Penrith,NSW,2750,1st Floor 374 High St.Penrith.NSW.2750,-33.7539644,150.6985166,,,,,,,,,
Religious Organisations,St Joseph's House Of Prayer,Taralga Rd,Kenmore,NSW,2580,Taralga Rd.Kenmore.NSW.2580,-34.5571584,149.8098006,,,,,,,,,
Religious Organisations,"St Mark Coptic Orthodox Church, Canberra-Australia",10 Maribyrnong Ave,Kaleen,ACT,2617,10 Maribyrnong Ave.Kaleen.ACT.2617,-35.2205134,149.1015299,,,http://www.stmarkact.org,,1989,,,,
Religious Organisations,St Mark's Choir,53 Darling Point Rd,Darling Point,NSW,2027,53 Darling Point Rd.Darling Point.NSW.2027,-33.8758022,151.2357907,,,,,,,,,
Religious Organisations,St Michael's House,200 Albion St,Surry Hills,NSW,2010,200 Albion St.Surry Hills.NSW.2010,-33.8837861,151.2169606,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,25 Commercial Rd,Alstonville,NSW,2477,25 Commercial Rd.Alstonville.NSW.2477,-28.840511,153.4398668,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,118 Summerland Way,Kyogle,NSW,2474,118 Summerland Way.Kyogle.NSW.2474,-28.6210786,153.0043382,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,16 Prince St,Grafton,NSW,2460,16 Prince St.Grafton.NSW.2460,-29.6919239,152.9332107,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,64 Skinner St,South Grafton,NSW,2460,64 Skinner St.South Grafton.NSW.2460,-29.7036799,152.9338773,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,123 High St,Coffs Harbour,NSW,2450,123 High St.Coffs Harbour.NSW.2450,-30.2954619,153.1123834,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,Minorca Pl,Toormina,NSW,2452,Minorca Pl.Toormina.NSW.2452,-30.3526865,153.0908662,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,15 Market Lane,Woolgoolga,NSW,2456,15 Market Lane.Woolgoolga.NSW.2456,-30.1110212,153.2016271,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,56 Woodburn St,Evans Head,NSW,2473,56 Woodburn St.Evans Head.NSW.2473,-29.1150741,153.4291307,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,100 Dalley St,Mullumbimby,NSW,2482,100 Dalley St.Mullumbimby.NSW.2482,-28.5538021,153.4997769,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,7 Fingal St,Brunswick Heads,NSW,2483,7 Fingal St.Brunswick Heads.NSW.2483,-28.5404687,153.551266,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,2 Marvel St,Byron Bay,NSW,2481,2 Marvel St.Byron Bay.NSW.2481,-28.6454222,153.6135104,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,7 Martin St,Ballina,NSW,2478,7 Martin St.Ballina.NSW.2478,-28.8714093,153.5639671,,,,,,,,,
Religious Organisations,St Vincent de Paul Socy,42 The Parade,Tumbarumba,NSW,2653,42 The Parade.Tumbarumba.NSW.2653,-35.7753703,148.0104572,,,,,,,,,
Religious Organisations,Sukyo Mahikari (Sydney Centre),87 Stanley St,Chatswood,NSW,2067,87 Stanley St.Chatswood.NSW.2067,-33.7934133,151.1933854,,,,,,,,,
Religious Organisations,Sukyo Mahikari Brisbane,,Brisbane,QLD,4000,.Brisbane.QLD.4000,-27.4660994,153.023588,,,,,,,,,
Religious Organisations,Sukyo Mahikari Canberra Centre,3 Mulley St,Holder,ACT,2611,3 Mulley St.Holder.ACT.2611,-35.330041,149.048962,,enquiries@sukyomahikari.org.au,http://www.sukyomahikari.org.au,,,,,,
Religious Organisations,Sukyo Mahikari Nowra,,Nowra,NSW,2541,.Nowra.NSW.2541,-34.8870504,150.6005142,,,,,,,,,
Religious Organisations,Sunshine Coast Revival Fellowship,17-23 Stark Lane,Forest Glen,QLD,4556,17-23 Stark Lane.Forest Glen.QLD.4556,-26.6722374,153.0015502,,,,,,27 799 760 456,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Swedenborg Book Room,22 Dudley St,Penshurst,NSW,2222,22 Dudley St.Penshurst.NSW.2222,-33.969549,151.0959442,,,,,,59 000 171 200,Active,Business Name,99% ABN Accuracy
Religious Organisations,Sydney Anglican Schools Corporation,102/ 9 Gloucester Rd,Hurstville,NSW,2220,102/ 9 Gloucester Rd.Hurstville.NSW.2220,-33.9641329,151.0975881,,,,,,63 544 529 806,Active,Business Name,99% ABN Accuracy
Religious Organisations,Sydney Anglican Schools Corporation,Level 1 420 Forest Rd,Hurstville,NSW,2220,Level 1 420 Forest Rd.Hurstville.NSW.2220,-33.9648489,151.0978247,,,www.sasc.nsw.edu.au,,,63 544 529 806,Active,Business Name,99% ABN Accuracy
Religious Organisations,Teen Missions International Australia Ltd,761 McKinnon Dr,Tewantin,QLD,4565,761 McKinnon Dr.Tewantin.QLD.4565,-26.3648934,152.9714589,,,,,,25 010 725 881,Active,Entity Name,99% ABN Accuracy
Religious Organisations,The Bahai Faith,5 Mengel St,South Mackay,QLD,4740,5 Mengel St.South Mackay.QLD.4740,-21.1588543,149.1893883,,,,,,,,,
Religious Organisations,The Father's House Christian Healing Centre,44 Wilson St,Lawson,NSW,2783,44 Wilson St.Lawson.NSW.2783,-33.7248326,150.4318923,,info@thefathershouse.com.au,http://www.thefathershouse.com.au/,,,,,,
Religious Organisations,The Green Cathedral,Booti Booti National Park,Tiona,NSW,2428,Booti Booti National Park.Tiona.NSW.2428,-32.3008369,152.5202755,,bookings@greencathedral.org.au,,,,,,,
Religious Organisations,The Jagelman Institute,30 Cowper St,Parramatta,NSW,2150,30 Cowper St.Parramatta.NSW.2150,-33.820642,151.0070671,,,,,,,,,
Religious Organisations,The Salvation Army - Sydney Heritage Centre,120 Kingland Rd,Bexley North,NSW,2207,120 Kingland Rd.Bexley North.NSW.2207,-33.9399888,151.1189752,,,,,,,,,
Religious Organisations,The Salvation Army Corps,100 Boyce Rd,Maroubra,NSW,2035,100 Boyce Rd.Maroubra.NSW.2035,-33.9395094,151.2371797,,,,,,,,,
Religious Organisations,The Society Of Aust Congregations Of The Presentation Of The Blessed Virgin Mary,23 Holborow St,Croydon Park,NSW,2133,23 Holborow St.Croydon Park.NSW.2133,-33.8886302,151.1136054,,,,,,,,,
Religious Organisations,The Spiritual Assembley Of Bahais Of The City Of Brisbane,21 Child St,Ipswich,QLD,4305,21 Child St.Ipswich.QLD.4305,-27.5995447,152.8432172,,,,,,,,,
