Name,Categories,Address,City,State,Postcode,Phone,Fax,Latitude,Longitude,Employees,Established,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Manly Waters Private Hospital,Hospitals,17 Cove Ave,Manly,NSW,2095,(02) 9977 9977,,-33.805136,151.284522,,,Active,13 002 616 917,Business Name,75%,,
Macquarie University Hospital,Hospitals,3 Technology Pl,Macquarie University,NSW,2109,(02) 9812 3000,,-33.773775,151.118034,,2010,Active,46 141 203 125,Business Name,75%,,
Longueville Private Hospital,Hospitals,47 Kenneth St,Longueville,NSW,2066,(02) 9427 0844,(02) 9418 7329,-33.8278,151.16946,1-Oct,2001,Active,68 110 842 058,Business Name,75%,18 654 957 671,
Lochinvar Medical Centre,Hospitals,101 New England Hwy,Lochinvar,NSW,2321,(02) 4930 7013,,-32.700263,151.451018,,,Active,99 003 524 034,Business Name,75%,,
John Fawkner Private Hospital,Hospitals,275 Moreland Rd,Coburg,VIC,3058,(03) 9385 2500,,-37.754095,144.958403,,,Active,85 006 405 152,Business Name,75%,,
Havas ENT Clinics,Hospitals,"Suite 102, Level 1, 349 Pacific Highway",North Sydney,NSW,2060,(02) 9387 7360,,-33.83114,151.203766,,,Active,29 328 389 232,Business Name,75%,,
Grand Pacific Health Centre - Nowra,Hospitals,107 Scenic Dr,Nowra,NSW,2541,(02) 4448 2255,,-34.87014,150.594229,,,Active,49 062 587 071,Business Name,75%,,
Gold Coast Brain & Spine Queensland Neurosurgery Pty Ltd,Hospitals,"Gold Coast Private Hospital, Ground Floor, Gold Coast Private Specialist Suites 14 Hill St",Southport,QLD,4215,(07) 5530 0770,,-27.959762,153.382661,,,Active,71 624 378 945,Entity Name,75%,,
Epworth HealthCare,Hospitals,50 Burwood Rd,Hawthorn,VIC,3122,(03) 9415 5777,,-37.821585,145.022742,,,Active,97 420 694 950,Business Name,75%,,
Eastern Neurology,Hospitals,Suite 3.06 Level 3 116-118 Thames St,Box Hill North,VIC,3129,(03) 9021 0444,,-37.812792,145.119836,,,Active,31 432 293 459,Business Name,75%,,
Dundas Valley Medical Centre,Hospitals,Shop 9/ 7-16 Benaud Pl,Telopea,NSW,2117,(02) 9684 1661,,-33.79583,151.044741,,,Active,42 606 081 207,Business Name,75%,,
Currumbin Clinic,Hospitals,37 Bilinga St,Currumbin,QLD,4223,(07) 5534 4944,,-28.133341,153.486973,,1980,Active,59 121 815 914,Business Name,75%,,
Cura Day Hospitals Group Pty Ltd,Hospitals,Ground floor Boundary Court 55 Little Edward St,Spring Hill,QLD,4004,(07) 3319 1401,,-27.461611,153.02466,,,Active,49 125 245 409,Entity Name,75%,,
Castlecrag Private Hospital,Hospitals,150 Edinburgh Rd,Castlecrag,NSW,2068,(02) 9935 0200,,-33.801788,151.217007,,,Active,15 318 100 759,Other Name,75%,,
Cabrini Palliative Care,Hospitals,646 High St,Prahran,VIC,3181,(03) 9508 1000,,-37.854248,145.008839,,,Active,33 370 684 005,Business Name,75%,,
Bulk Bill IVF,Hospitals,St Andrew's Place 298 33 North St,Spring Hill,QLD,4000,(07) 3606 3135,,-27.461083,153.02185,,,Active,72 161 525 774,Business Name,75%,,
Buderim Gastroenterology Centre,Hospitals,Suite 5/ 102 Wises Rd,Maroochydore,QLD,4558,(07) 5475 4464,,-26.67177,153.08491,,,Active,84 050 411 259,Business Name,75%,,
Wolper Jewish Hospital,Hospitals,8 Trelawney St,Woollahra,NSW,2025,(02) 9328 6077,,-33.88394,151.24095,,1961,Active,84 000 071 741,Entity Name,100%,,
Wee Waa Medical Centre,Hospitals,29 George Street,Wee Waa,NSW,2388,(02) 6795 0400,,-30.224242,149.443642,,,Active,45 099 310 844,Business Name,100%,,
Victoria Parade Surgery Centre,Hospitals,Level 1 100 Victoria Parade,East Melbourne,VIC,3002,(03) 9650 4000,,-37.80866,144.97468,,2006,Active,58 129 412 095,Business Name,100%,,
Toowong Private Hospital,Hospitals,496 Milton Rd,Toowong,QLD,4066,(07) 3721 8000,(07) 3721 8015,-27.47721,152.991067,,1975,Active,53 009 693 716,Business Name,100%,,
The Oaks General Practice,Hospitals,73 Central Ave,Oak Flats,NSW,2529,(02) 4257 1234,,-34.563269,150.81875,,,Active,41 247 658 562,Business Name,100%,,
The Melbourne Eastern Private Hospital,Hospitals,157 Scoresby Rd,Boronia,VIC,3155,(03) 9720 3388,,-37.855553,145.268922,,,Active,74 110 842 085,Trading Name,100%,,
Synergy Osteopathy and Health,Hospitals,10 Hare St,Echuca,VIC,3564,(03) 5482 1155,,-36.139711,144.752935,,,Active,15 714 700 806,Business Name,100%,,
Sydney Adventist Hospital,Hospitals,185 Fox Valley Rd,Wahroonga,NSW,2076,(02) 9487 9111,(02) 9487 9266,-33.733213,151.09849,,,Active,67 096 202 433,DGR Name,100%,,
Sussex Day Surgery,Hospitals,5th Floor 401 Sussex St,Sydney,NSW,2000,(02) 9281 3822,,-33.87849,151.20458,,,Active,57 067 738 345,Business Name,100%,,
St. Andrew's Toowoomba Hospital,Hospitals,280 North St,Toowoomba,QLD,4350,(07) 4646 3000,(07) 4633 4059,-27.539975,151.933813,,1966,Active,95 820 855 300,Entity Name,100%,95 820 855 300,
St Luke's Hospital,Hospitals,18 Roslyn St,Potts Point,NSW,2011,(02) 9356 0200,,-33.87399,151.224961,,,Active,16 000 009 012,Business Name,100%,,
St George Private Hospital,Hospitals,1 South St,Kogarah,NSW,2217,(02) 9598 5555,,-33.966906,151.136073,,,Active,36 529 022 683,Trading Name,100%,,
St Andrews War Memorial Hospital,Hospitals,Suite 3 Level 6 457 Wickham Tce,Spring Hill,QLD,4000,(07) 3182 3100,,-27.460503,153.021396,,,Active,87 842 457 440,Other Name,100%,,
Spendelove Private Hospital,Hospitals,24 Spendelove Ave,Southport,QLD,4215,(07) 5503 0911,,-27.973593,153.408346,,,Active,37 163 741 437,Business Name,100%,,
Southcoast Digestive Diseases Centre,Hospitals,86 Ashmore Rd,Bundall,QLD,4217,(07) 5531 7809,,-28.010274,153.403395,,,Active,39 058 312 208,Business Name,100%,,
Royal Rehab Private Hospital,Hospitals,235 Morisson Rd,Ryde,NSW,2112,(02) 9809 9011,,-33.821437,151.107884,,,Active,34 000 025 794,Business Name,100%,34 000 025 794,
QPain Pty Ltd,Hospitals,"Level 1, RiverCity Private Hospital 401 Milton Rd",Auchenflower,QLD,4066,(07) 3391 7111,,-27.473477,152.995138,,,Active,39 600 142 630,Entity Name,100%,,
Premier Gastroenterology,Hospitals,The Epworth Centre Suite 7.6 32 Erin St,Richmond,VIC,3121,(03) 9428 1000,,-37.816538,144.992543,,,Active,43 185 516 430,Business Name,100%,,
Pittwater Day Surgery,Hospitals,202/ 20 Bungan St,Mona Vale,NSW,2103,(02) 9979 4288,(02) 9979 3066,-33.677685,151.3017,,,Active,85 607 644 397,Business Name,100%,,
Pindara Private Hospital,Hospitals,Allchurch Avenue,Benowa,QLD,4217,(07) 5588 9888,,-28.005741,153.390641,21-50,1971,Active,51 005 288 095,Business Name,100%,51 005 288 095,005 288 095
Orange Day Surgery Centre,Hospitals,60-62 McNamara St,Orange,NSW,2800,(02) 6360 3699,,-33.28304,149.10274,,,Active,16 098 557 441,Business Name,100%,,
North Gosford Private Hospital,Hospitals,Burrabil Ave,Gosford North,NSW,2250,(02) 4324 7111,,-33.418,151.349941,,,Active,47 117 484 812,Business Name,100%,,
Nepean Cardiology,Hospitals,"Nepean Specialist Centre, Peninsula Private Hospital, Suite 7, 525 McClelland Drive",Langwarrin,VIC,3910,(03) 9789 6011,,-38.157403,145.169452,,,Active,48 604 269 776,Business Name,100%,,
Neerim District Soldiers Memorial Hospital,Hospitals,27 Main Neerim Rd,Neerim South,VIC,3831,(03) 5628 1226,,-38.022586,145.95387,,,Active,77 228 450 675,Entity Name,100%,,
Neerim District Soldiers Memorial Hospital,Hospitals,29- 39 Main Neerim Rd,Neerim South,VIC,3831,(03) 5628 1226,(03) 5628 1468,-38.022012,145.953837,,,Active,77 228 450 675,Entity Name,100%,,
Mulgrave Private Hospital,Hospitals,Blanton Dr,Mulgrave,VIC,3170,(03) 9790 9333,,-37.936343,145.211346,,1984,Active,94 117 484 698,Business Name,100%,,
Monash Surgical Private Hospital,Hospitals,252-256 Clayton Rd,Clayton,VIC,3168,(03) 8545 8000,(03) 8545 8080,-37.921911,145.120737,,1991,Active,26 719 483 592,Trading Name,100%,,
Monash Medical Centre,Hospitals,246 Clayton Rd,Clayton,VIC,3168,(03) 9594 5320,,-37.920918,145.125235,,,Active,82 142 080 338,Business Name,100%,,
Metwest Surgical,Hospitals,17 Hereward Hwy,Blacktown,NSW,2148,(02) 9622 4063,,-33.774237,150.912421,,,Active,24 001 643 714,Business Name,100%,,
Melbourne Paediatric Specialists,Hospitals,"Suite 4.3, Level 4 48 Flemington Road",Parkville,VIC,3052,(03) 9948 5005,,-37.795032,144.950799,,,Active,74 543 905 939,Business Name,100%,,
Mater Hospital Pimlico,Hospitals,21- 37 Fulham Rd,Pimlico,QLD,4812,(07) 4727 4444,,-19.28893,146.78646,,,Active,98 094 529 263,Business Name,100%,,
Mater Health Services North Queensland Limited,Hospitals,21- 37 Fulham Rd,Pimlico,QLD,4812,(07) 4727 4444,,-19.28893,146.78646,,1945,Active,98 094 529 263,Entity Name,100%,,
Manningham Private Hospital,Hospitals,"Suite 304, Level 3, Manningham Medical Centre 200 High St",Templestowe Lower,VIC,3107,(03) 8850 0590,(03) 8850 0591,-37.77347,145.11561,,2005,Active,13 165 901 173,Business Name,100%,66 361 186 190,
Lingard Private Hospital,Hospitals,23 Merewether St,Merewether,NSW,2291,(02) 4969 6799,,-32.940467,151.755667,,,Active,48 117 484 438,Business Name,100%,,
Kawana Private Hospital,Hospitals,14/ 5 Innovation Pkwy,Birtinya,QLD,4575,(07) 5413 9100,,-26.73371,153.12251,,2006,Active,41 131 523 683,Business Name,100%,20 541 908 458,
Ipswich Day Hospital,Hospitals,10 Churchill St,Ipswich,QLD,4305,(07) 3282 8800,(07) 3282 8900,-27.61867,152.760816,,1995,Active,75 129 412 102,Business Name,100%,75 129 412 102,
Injuries West,Hospitals,62 Derrimut Rd,Hoppers Crossing,VIC,3029,(03) 9974 6944,,-37.886185,144.681858,,,Active,23 812 193 252,Other Name,100%,,
Hurstville Private Hospital,Hospitals,37 Gloucester Rd,Hurstville,NSW,2220,(02) 9579 7777,,-33.962427,151.095856,,,Active,45 105 956 947,Business Name,100%,,
Hirondelle Private Hospital,Hospitals,10 Wyvern Ave,Chatswood,NSW,2067,(02) 9411 1466,(02) 9412 1205,-33.790099,151.178666,,1960,Active,80 618 003 384,Business Name,100%,,
Hervey Bay Surgical Hospital,Hospitals,Cnr O'Rourke St and Boat Harbour Drv,Hervey Bay,QLD,4655,(07) 4194 4000,,-25.287586,152.834385,,,Active,41 109 947 373,Business Name,100%,41 109 947 373,109 947 373
Hervey Bay Surgical Hospital,Hospitals,PO Box 1125,Hervey Bay,QLD,4655,(07) 4194 4000,,-25.288999,152.814163,,,Active,41 109 947 373,Business Name,100%,41 109 947 373,109 947 373
Heathcote Health,Hospitals,39 Hospital St,Heathcote,VIC,3523,(03) 5431 0900,,-36.925877,144.708782,,,Active,22 808 993 283,Entity Name,100%,,
Hastings Day Surgery,Hospitals,Parker St,Port Macquarie,NSW,2444,(02) 6584 1143,,-31.441455,152.910448,,,Active,52 058 725 447,Trading Name,100%,,
Gippsland Gastroenterology,Hospitals,Suite 6 10-12 Grey St,Traralgon,VIC,3844,(03) 5174 2988,,-38.193526,146.541652,,,Active,92 686 178 799,Business Name,100%,,
East Sydney Private Hospital,Hospitals,75 Crown St,Woolloomooloo,NSW,2011,(02) 9001 2000,,-33.873734,151.2162,,,Active,54 117 042 556,Business Name,100%,,
Diaverum Pty Ltd,Hospitals,280 Pacific Hwy,Lindfield,NSW,2070,(02) 9415 8429,,-33.777534,151.168283,,,Active,89 123 563 208,Trading Name,100%,,
Delmont Private Hospital,Hospitals,Level 2/300 Warrigal Rd,Glen Iris,VIC,3146,(03) 9805 7333,,-37.85653,145.09398,,,Active,68 283 895 772,Trading Name,100%,,
Day Surgery Centre,Hospitals,7 West Prom,Manly,NSW,2095,(02) 9977 6333,,-33.797253,151.284128,,,Active,98 002 782 587,Business Name,100%,,
Cleopatra Plastic Surgery,Hospitals,265 Ascot Vale Rd,Ascot Vale,VIC,3032,(03) 9372 9362,,-37.772717,144.923555,,,Active,54 409 075 890,Business Name,100%,,
City Superclinic Mackay,Hospitals,160 Boundary Rd,Ooralea,QLD,4740,(07) 4952 4929,,-21.172137,149.141176,,,Active,23 107 019 045,Business Name,100%,,
Central Coast Day Hospital,Hospitals,Suite 1 Building C 2 Ilya Ave,Erina,NSW,2250,(02) 4367 3880,,-33.439101,151.384437,,2010,Active,59 140 987 453,Business Name,100%,,
Calvary Riverina Hospital,Hospitals,Hardy Ave,Wagga Wagga,NSW,2650,(02) 6925 3055,,-35.110306,147.359164,,,Active,45 105 810 688,Business Name,100%,,
Cabrini Medical Imaging,Hospitals,183 Wattletree Rd,Malvern,VIC,3144,(03) 9508 1444,,-37.861674,145.0335,,,Active,33 370 684 005,Business Name,100%,,
Brisbane Waters Private Hospital,Hospitals,21 Vidler Ave,Woy Woy,NSW,2256,(02) 4341 9522,,-33.495279,151.321689,,,Active,57 493 178 819,Trading Name,100%,,
Brisbane Northside Emergency Centre,Hospitals,Rode Rd,Chermside,QLD,4032,(07) 3326 3320,,-27.393014,153.028279,,,Active,11 095 667 397,Business Name,100%,,
Bismark Street Family Practice,Hospitals,3 Bismark St,Loganholme,QLD,4129,(07) 3209 9405,,-27.666036,153.185275,,,Active,73 168 016 395,Business Name,100%,,
Ballina Day Surgery,Hospitals,46 Tamar St,Ballina,NSW,2478,(02) 6681 9999,,-28.870721,153.563283,,,Active,12 897 923 452,Trading Name,100%,,
Azeem Abdul-Razak Pty Ltd,Hospitals,Ste 2 18-20 Scarba St,Coffs Harbour,NSW,2450,(02) 6650 0192,,-30.294826,153.111535,,,Active,56 112 803 899,Entity Name,100%,,
Alwyn Rehabilitation Hospital,Hospitals,1 Emu St,Strathfield,NSW,2135,(02) 9747 5333,(02) 8745 2250,-33.882845,151.094352,,1958,Active,38 000 479 434,Business Name,100%,,
Alfred Health,Hospitals,"Philip Block Level 3, 55 Commercial Rd",Melbourne St Kilda Road,VIC,3004,(03) 9076 2000,,-37.8462605,144.982503,,,Active,27 318 956 319,Entity Name,100%,,
Abbotsford Private Hospital,Hospitals,61-69 Cambridge St,West Leederville,WA,6007,(08) 9381 1833,,-31.940996,115.837385,,,Active,95 214 188 783,Trading Name,100%,,
Wollongong Day Surgery,Hospitals,354- 358 Crown St,Wollongong,NSW,2500,(02) 4228 3696,(02) 4229 5016,-34.42576,150.88157,,1990,,,,,53 959 117 154,
Westmead Rehabilitation Hospital,Hospitals,7 Coleman St,South Wentworthville,NSW,2145,(02) 8833 3555,,-33.819322,150.981074,,,,,,,,
Western Day Surgery,Hospitals,145 Furlong Rd,St Albans,VIC,3021,(03) 9366 0666,,-37.76148,144.815857,,,,,,,,
Wellways,Hospitals,965 Pacific Hwy,Pymble,NSW,2073,(02) 9988 4588,,-33.74537,151.143103,,,,,,,,
Visionary Eye Specialists,Hospitals,Level 2 Suite 33 20-24 Gibbs St,Miranda,NSW,2228,(02) 9580 4705,,-34.036962,151.102939,,,,,,,,
Vermont Private Hospital,Hospitals,645 Burwood Hwy,Vermont South,VIC,3133,(03) 8547 1111,,-37.858208,145.199601,,,,,,,,
Toowoomba Surgicentre,Hospitals,18 Scott St,Toowoomba,QLD,4350,(07) 4659 3100,,-27.566336,151.973787,,,,,,,,
The Walk-in GP,Hospitals,Corner Of Stirling Highway and Stirling Road,Claremont,WA,6010,(08) 9384 6181,,-31.984086,115.777823,,,,,,,,
The Victorian Rehabilitation Centre,Hospitals,499 Springvale Rd,Glen Waverley,VIC,3150,(03) 9566 2777,,-37.898104,145.16047,,,,,,,,
The Skin Hospital,Hospitals,7 Ashley Lane,Westmead,NSW,2145,(02) 8833 3000,,-33.807277,150.988282,,,,,,,,
The Noosa Hospital Emergency Department,Hospitals,111 Goodchap St,Noosaville,QLD,4566,(07) 5455 9381,,-26.403008,153.046229,,,,,,,,
Sydney Surgery Centre,Hospitals,Suite 6 12- 14 Malvern Ave,Chatswood,NSW,2067,(02) 9413 4822,,-33.79338,151.18572,,,,,,,,
Sydney Orthoptic,Hospitals,Level 1/ 35 Spring St,Bondi Junction,NSW,2022,1300 794 353,,-33.892531,151.246434,,,,,,,,
Sydney Day Surgery/Prince Alfred,Hospitals,Carillon Ave,Newtown,NSW,2042,(02) 9550 5600,,-33.891351,151.18555,,,,,,,,
Sydney Children's Hospital Foundation,Hospitals,19 Eurimbla Ave,Randwick,NSW,2031,(02) 9382 1188,,-33.917408,151.237604,,,,,,,,
Sutherland Heart Clinic,Hospitals,"Level 2, The Sutherland Hospital, The Kingsway",Caringbah,NSW,2229,(02) 9540 8555,,-34.0373064,151.1143705,,,,,,,,
Surgicentre,Hospitals,38 Meadowvale Ave,South Perth,WA,6151,(08) 9368 7344,,-31.975927,115.871799,,,,,,,,
Sunshine Coast Day Surgery,Hospitals,Second Ave Cnr Memorial Ave,Maroochydore,QLD,4558,(07) 5294 6516,(07) 5294 6520,-26.655464,153.096201,Nov-20,,,,,,97 055 539 903,055 539 903
Stonnington Day Surgery,Hospitals,Level 1 253 Wattletree Rd,Malvern,VIC,3144,(03) 9508 9509,,-37.86358,145.0394,,,,,,,,
St Vincent's Private Hospital,Hospitals,"Level 3, O'Brien Centre, 390 Victoria Street",Darlinghurst,NSW,2010,(02) 8382 4194,,-33.8805454,151.2185635,,,,,,,,
St Vincent's Private Hospital,Hospitals,406 Victoria St,Darlinghurst,NSW,2010,(02) 8382 7111,,-33.880826,151.220105,,,,,,,,
St Vincents & Mercy Private Hospital,Hospitals,159 Grey St,East Melbourne,VIC,3002,(03) 9928 6555,,-37.811734,144.984191,,,,,,,,
St Stephen's Hospital,Hospitals,1 Medical Pl,Hervey Bay,QLD,4655,(07) 4120 1200,,-25.300122,152.824439,101-200,,,,,,,
St Stephen's Hospital,Hospitals,166 John St,Maryborough,QLD,4650,(07) 4123 4111,,-25.534208,152.701449,,,,,,,,
St Andrew's Ipswich Private Hospital,Hospitals,Cnr Roderick and Pring Sts,Ipswich,QLD,4305,(07) 3816 9999,,-27.618219,152.762878,,,,,,,,
Southern Hospitality Australia Pty Ltd,Hospitals,144 McEvoy St,Alexandria,NSW,2015,(02) 9733 4777,,-33.904397,151.194282,,,,,,,,
South Perth Hospital,Hospitals,76 South Tce,South Perth,WA,6151,(08) 9367 0222,,-31.98853,115.8634,,,,,,,,
South Coast Private,Hospitals,112 Burelli St,Wollongong,NSW,2500,(02) 4286 6813,,-34.426366,150.890167,,,,,,,,
Sonic HealthPlus,Hospitals,57 Belford St,Broadmeadow,NSW,2292,(02) 4978 6666,,-32.92437,151.737548,,,,,,,,
Sonic HealthPlus,Hospitals,Level 32/ 60 Margret St,Sydney,NSW,2000,(02) 9321 9100,,-33.864434,151.206688,,,,,,,,
Shellharbour Private Hospital,Hospitals,Captain Cook Dr,Barrack Heights,NSW,2528,(02) 4296 3933,,-34.56388713,150.8505538,,1975,,,,,,
Shellharbour Private Hospital,Hospitals,Shellharbour Private Hospital 27 Captain Cook Dr,Barrack Heights,NSW,2528,(02) 4295 2999,,-34.558994,150.847976,,,,,,,,
Shellharbour Private Hospital,Hospitals,,Barrack Heights,NSW,2528,(02) 4295 2900,,-34.5655198,150.8555854,,,,,,,,
San Day Surgery Hornsby,Hospitals,1a Northcote Road Hornsby Nsw 2077,Hornsby,NSW,2077,(02) 9476 2900,,-33.701755,151.11026,,,,,,,,
San Clinic,Hospitals,Suite 301 185 Fox Valley Rd,Wahroonga,NSW,2076,(02) 8850 8265,,-33.73342,151.098561,,,,,,,,
Royal District Nursing Service,Hospitals,270 Pascoe Vale Rd,Essendon,VIC,3040,(03) 9372 8860,,-37.74954,144.92557,,,,,,,,
Rosebery Day Surgery,Hospitals,308 Gardeners Rd,Rosebery,NSW,2018,(02) 9663 1178,,-33.922694,151.207249,,,,,,,,
Queensland X-Ray,Hospitals,"21a/I Domain Central, 103 Duckworth Street",Garbutt,QLD,4814,(07) 4759 2800,,-19.275947,146.757863,,,,,,,,
Queensland X-Ray,Hospitals,30 Health Care Dr,Springfield Central,QLD,4300,(07) 3470 3000,,-27.686213,152.908709,,,,,,,,
Queensland X-Ray,Hospitals,"My HealthCity, 8 Halcyon Way (Off Broadwater Ave)",Hope Island,QLD,4212,(07) 5563 5200,,-27.869965,153.351201,,,,,,,,
President Private Hospital,Hospitals,Cnr President Ave &amp; Hotham Road,Gymea,NSW,2227,(02) 9521 7788,(02) 9545 2659,-34.037019,151.079882,,,,,,,,
Port Macquarie GP Super Clinic,Hospitals,38 Clifton Dr,Port Macquarie,NSW,2444,(02) 6584 4544,,-31.435377,152.888338,,,,,,,,
Pinelodge Clinic,Hospitals,1480 Heatherton Rd,Dandenong,VIC,3175,(03) 9794 5953,,-37.970196,145.213163,,,,,,,,
Perth Eye Centre,Hospitals,42 Ord St,West Perth,WA,6005,(08) 9216 7900,,-31.949945,115.839828,,,,,,,,
Parkwood Green Medical,Hospitals,117 Main St,Romsey,VIC,3434,(03) 5429 5800,(03) 5429 3049,-37.347464,144.742026,,,,,,,,
Pacific Day Surgery,Hospitals,38 Misterton St,Fortitude Valley,QLD,4006,(07) 3257 7733,,-27.45377,153.03195,,,,,,,,
Orange Private Hospital,Hospitals,261 March St,Orange,NSW,2800,(02) 6362 8122,,-33.282218,149.121239,,,,,,,,
Northside Cremorne,Hospitals,3 Harrison St,Cremorne,NSW,2090,(02) 9909 8577,,-33.833552,151.222863,,,,,,,,
Newcastle Private Hospital,Hospitals,14 Lookout Rd,New Lambton Heights,NSW,2305,(02) 4941 8400,,-32.922629,151.698606,,,,,,,,
Newcastle Eye Hospital,Hospitals,182 Christo Rd,Waratah,NSW,2298,(02) 4967 4929,,-32.90992,151.717442,,,,,,,,
Moran Health Care Group,Hospitals,13- 15 Bridge St,Sydney,NSW,2000,(02) 9247 6666,,-33.8639,151.20831,,,,,,,,
Monash Children's Hospital,Hospitals,246 Clayton Rd,Clayton,VIC,3168,(03) 8572 3000,,-37.920918,145.125235,,,,,,,,
Minchinbury Community Hospital,Hospitals,Cnr Rupertswood Rd and Great Western Hwy,Rooty Hill,NSW,2766,(02) 9625 2222,,-33.782308,150.827639,,,,,,,,
Melbourne Endoscopy Group Pty Ltd,Hospitals,Suite 7 3rd Floor 517 St Kilda Road,Melbourne,VIC,3004,(03) 9866 5696,,-37.83507,144.97295,,,,,,,,
Melbourne Endoscopy Group Pty Ltd,Hospitals,3rd Floor 517 St Kilda Rd,Melbourne,VIC,3004,(03) 9867 4828,(03) 9866 5304,-37.84459,144.97931,,1984,,,,,,
Melbourne Day Surgery,Hospitals,961 Glen Huntly Rd,Caulfield,VIC,3162,(03) 9569 3030,,-37.887649,145.03047,,,,,,,,
Mater Hospital,Hospitals,25 Rocklands Rd,Wollstonecraft,NSW,2065,(02) 9900 7300,,-33.831765,151.201877,501-1000,1906,,,,,36 054 594 375,
Macquarie Health Corporation,Hospitals,301 Catherine St,Leichhardt,NSW,2040,(02) 9692 7900,,-33.879033,151.16443,,,,,,,,
Liverpool Day Surgery,Hospitals,105 Longstaff Ave,Chipping Norton,NSW,2170,(02) 9601 4488,,-33.92623,150.95371,,,,,,,,
Lithgow Community Private Hospital,Hospitals,Great Western Hwy,South Bowenfels,NSW,2790,(02) 6350 2560,,-33.49008,150.13497,,,,,,,,
Lismore Private Day Surgery,Hospitals,77 Uralba St,Lismore,NSW,2480,(02) 6622 7121,,-28.809575,153.292803,,,,,,,,
Linley Clinic,Hospitals,25 Bryson St,Canterbury,VIC,3126,(03) 9831 2020,,-37.827394,145.080826,,,,,,,,
Lakeview Private Hospital,Hospitals,17-19 Solent Cct,Norwest,NSW,2153,(02) 8624 5000,,-33.730803,150.963327,,,,,,,,
